transition_id,from_grade,to_grade,minutes_since_transition,machine_speed_mpm,speed_change_rate,stock_consistency_pct,consistency_setpoint,steam_pressure_bar,steam_pressure_setpoint,headbox_pressure_kpa,headbox_pressure_setpoint,slice_opening_mm,slice_opening_setpoint,stock_flow_lpm,stock_flow_setpoint,basis_weight_target_gsm,basis_weight_actual_gsm,basis_weight_deviation_gsm
3,Grade_C_Heavy,Grade_B_Medium,40,702.09,7.97,2.799,2.863,3.604,3.685,42.87,43.78,17.08,17.14,4310.6,4234.3,70,70.42,0.419
3,Grade_C_Heavy,Grade_B_Medium,41,702.79,7.97,2.789,2.863,3.542,3.685,42.2,43.78,17.08,17.14,4278.0,4234.3,70,69.51,-0.488
3,Grade_C_Heavy,Grade_B_Medium,42,702.06,7.97,2.76,2.863,3.562,3.685,42.51,43.78,17.12,17.14,4240.6,4234.3,70,69.67,-0.33
3,Grade_C_Heavy,Grade_B_Medium,43,702.3,7.97,2.804,2.863,3.571,3.685,42.08,43.78,17.09,17.14,4249.1,4234.3,70,69.8,-0.203
3,Grade_C_Heavy,Grade_B_Medium,44,703.32,7.97,2.888,2.863,3.641,3.685,42.15,43.78,17.16,17.14,4296.0,4234.3,70,70.86,0.864
3,Grade_C_Heavy,Grade_B_Medium,45,703.04,7.97,2.838,2.863,3.734,3.685,41.89,43.78,17.05,17.14,4277.7,4234.3,70,70.19,0.189
3,Grade_C_Heavy,Grade_B_Medium,46,704.12,7.97,2.809,2.863,3.689,3.685,41.79,43.78,16.99,17.14,4330.4,4234.3,70,70.05,0.047
3,Grade_C_Heavy,Grade_B_Medium,47,706.37,7.97,2.791,2.863,3.678,3.685,41.71,43.78,16.79,17.14,4286.3,4234.3,70,69.09,-0.911
3,Grade_C_Heavy,Grade_B_Medium,48,704.87,7.97,2.74,2.863,3.758,3.685,41.9,43.78,16.93,17.14,4291.4,4234.3,70,69.92,-0.077
3,Grade_C_Heavy,Grade_B_Medium,49,704.98,7.97,2.781,2.863,3.796,3.685,41.85,43.78,16.99,17.14,4299.8,4234.3,70,69.72,-0.278
3,Grade_C_Heavy,Grade_B_Medium,50,704.83,7.97,2.731,2.863,3.792,3.685,42.18,43.78,16.94,17.14,4293.9,4234.3,70,69.88,-0.122
3,Grade_C_Heavy,Grade_B_Medium,51,706.77,7.97,2.825,2.863,3.86,3.685,41.94,43.78,17.1,17.14,4274.7,4234.3,70,70.53,0.534
3,Grade_C_Heavy,Grade_B_Medium,52,708.05,7.97,2.809,2.863,3.738,3.685,42.05,43.78,16.98,17.14,4294.8,4234.3,70,70.47,0.466
3,Grade_C_Heavy,Grade_B_Medium,53,708.28,7.97,2.83,2.863,3.69,3.685,41.97,43.78,17.05,17.14,4287.8,4234.3,70,70.55,0.552
3,Grade_C_Heavy,Grade_B_Medium,54,708.9,7.97,2.884,2.863,3.695,3.685,42.47,43.78,17.03,17.14,4281.2,4234.3,70,70.15,0.153
3,Grade_C_Heavy,Grade_B_Medium,55,709.09,7.97,2.915,2.863,3.734,3.685,42.84,43.78,17.16,17.14,4312.8,4234.3,70,70.35,0.353
3,Grade_C_Heavy,Grade_B_Medium,56,710.74,7.97,2.878,2.863,3.731,3.685,42.7,43.78,17.29,17.14,4314.0,4234.3,70,70.24,0.243
3,Grade_C_Heavy,Grade_B_Medium,57,713.36,7.97,2.767,2.863,3.607,3.685,43.12,43.78,17.28,17.14,4312.3,4234.3,70,69.17,-0.832
3,Grade_C_Heavy,Grade_B_Medium,58,714.53,7.97,2.879,2.863,3.662,3.685,43.26,43.78,17.23,17.14,4294.6,4234.3,70,69.44,-0.561
3,Grade_C_Heavy,Grade_B_Medium,59,716.03,7.97,2.919,2.863,3.57,3.685,43.04,43.78,17.13,17.14,4264.5,4234.3,70,70.15,0.152
4,Grade_C_Heavy,Grade_B_Medium,0,771.13,4.33,3.597,3.935,3.732,3.686,30.26,31.93,22.0,21.75,4539.5,4625.2,70,69.11,-0.89
4,Grade_C_Heavy,Grade_B_Medium,1,770.86,4.33,3.609,3.935,3.727,3.686,29.8,31.93,21.99,21.75,4572.3,4625.2,70,68.88,-1.12
4,Grade_C_Heavy,Grade_B_Medium,2,769.6,4.33,3.642,3.935,3.769,3.686,29.26,31.93,21.88,21.75,4599.5,4625.2,70,69.1,-0.901
4,Grade_C_Heavy,Grade_B_Medium,3,770.75,4.33,3.771,3.935,3.79,3.686,29.79,31.93,22.08,21.75,4596.7,4625.2,70,69.35,-0.651
4,Grade_C_Heavy,Grade_B_Medium,4,771.91,4.33,3.812,3.935,3.75,3.686,29.59,31.93,22.24,21.75,4607.7,4625.2,70,69.51,-0.49
4,Grade_C_Heavy,Grade_B_Medium,5,773.66,4.33,3.822,3.935,3.73,3.686,30.05,31.93,22.08,21.75,4618.3,4625.2,70,70.46,0.455
4,Grade_C_Heavy,Grade_B_Medium,6,774.87,4.33,3.816,3.935,3.696,3.686,30.08,31.93,22.03,21.75,4609.5,4625.2,70,69.99,-0.01
4,Grade_C_Heavy,Grade_B_Medium,7,773.43,4.33,3.874,3.935,3.672,3.686,30.41,31.93,21.91,21.75,4644.3,4625.2,70,70.39,0.39
4,Grade_C_Heavy,Grade_B_Medium,8,775.23,4.33,3.805,3.935,3.723,3.686,30.73,31.93,21.77,21.75,4641.8,4625.2,70,69.83,-0.166
4,Grade_C_Heavy,Grade_B_Medium,9,776.55,4.33,3.83,3.935,3.738,3.686,31.44,31.93,21.86,21.75,4568.5,4625.2,70,69.59,-0.412
4,Grade_C_Heavy,Grade_B_Medium,10,777.0,4.33,3.755,3.935,3.739,3.686,31.99,31.93,21.77,21.75,4582.6,4625.2,70,69.07,-0.927
4,Grade_C_Heavy,Grade_B_Medium,11,776.84,4.33,3.85,3.935,3.702,3.686,32.16,31.93,21.61,21.75,4633.4,4625.2,70,70.07,0.068
4,Grade_C_Heavy,Grade_B_Medium,12,777.27,4.33,3.889,3.935,3.617,3.686,32.61,31.93,21.6,21.75,4627.5,4625.2,70,69.71,-0.286
4,Grade_C_Heavy,Grade_B_Medium,13,777.23,4.33,3.93,3.935,3.638,3.686,32.81,31.93,21.62,21.75,4640.1,4625.2,70,69.98,-0.02
4,Grade_C_Heavy,Grade_B_Medium,14,780.55,4.33,3.852,3.935,3.717,3.686,33.27,31.93,21.56,21.75,4694.3,4625.2,70,70.37,0.373
4,Grade_C_Heavy,Grade_B_Medium,15,782.36,4.33,3.863,3.935,3.702,3.686,33.05,31.93,21.61,21.75,4722.5,4625.2,70,70.16,0.164
4,Grade_C_Heavy,Grade_B_Medium,16,781.92,4.33,3.913,3.935,3.756,3.686,33.2,31.93,21.68,21.75,4706.0,4625.2,70,70.05,0.054
4,Grade_C_Heavy,Grade_B_Medium,17,781.53,4.33,3.834,3.935,3.764,3.686,33.04,31.93,21.66,21.75,4624.0,4625.2,70,69.4,-0.597
4,Grade_C_Heavy,Grade_B_Medium,18,783.52,4.33,3.813,3.935,3.78,3.686,32.37,31.93,21.78,21.75,4620.5,4625.2,70,69.84,-0.156
4,Grade_C_Heavy,Grade_B_Medium,19,786.96,4.33,3.904,3.935,3.754,3.686,32.09,31.93,21.75,21.75,4633.7,4625.2,70,70.08,0.08
4,Grade_C_Heavy,Grade_B_Medium,20,787.14,4.33,3.981,3.935,3.742,3.686,32.99,31.93,21.76,21.75,4677.5,4625.2,70,70.69,0.692
4,Grade_C_Heavy,Grade_B_Medium,21,788.94,4.33,3.939,3.935,3.686,3.686,33.07,31.93,21.84,21.75,4673.3,4625.2,70,69.83,-0.166
4,Grade_C_Heavy,Grade_B_Medium,22,787.96,4.33,3.867,3.935,3.58,3.686,33.0,31.93,21.92,21.75,4668.2,4625.2,70,68.99,-1.013
4,Grade_C_Heavy,Grade_B_Medium,23,788.38,4.33,3.867,3.935,3.714,3.686,32.31,31.93,21.87,21.75,4706.5,4625.2,70,70.2,0.201
4,Grade_C_Heavy,Grade_B_Medium,24,789.7,4.33,3.881,3.935,3.732,3.686,32.59,31.93,21.79,21.75,4720.3,4625.2,70,69.68,-0.319
4,Grade_C_Heavy,Grade_B_Medium,25,790.74,4.33,3.897,3.935,3.691,3.686,32.51,31.93,21.74,21.75,4684.0,4625.2,70,69.95,-0.05
4,Grade_C_Heavy,Grade_B_Medium,26,790.07,4.33,3.917,3.935,3.622,3.686,32.74,31.93,21.65,21.75,4664.0,4625.2,70,69.79,-0.212
4,Grade_C_Heavy,Grade_B_Medium,27,792.31,4.33,3.936,3.935,3.614,3.686,32.86,31.93,21.49,21.75,4659.0,4625.2,70,70.75,0.752
4,Grade_C_Heavy,Grade_B_Medium,28,793.11,4.33,3.939,3.935,3.653,3.686,33.12,31.93,21.35,21.75,4613.6,4625.2,70,70.1,0.096
4,Grade_C_Heavy,Grade_B_Medium,29,792.91,4.33,4.004,3.935,3.637,3.686,32.23,31.93,21.29,21.75,4546.0,4625.2,70,70.02,0.018
4,Grade_C_Heavy,Grade_B_Medium,30,793.33,4.33,3.975,3.935,3.705,3.686,32.68,31.93,21.32,21.75,4500.6,4625.2,70,70.21,0.208
4,Grade_C_Heavy,Grade_B_Medium,31,794.64,4.33,3.986,3.935,3.763,3.686,32.14,31.93,21.53,21.75,4489.1,4625.2,70,70.36,0.364
4,Grade_C_Heavy,Grade_B_Medium,32,793.27,4.33,3.933,3.935,3.847,3.686,32.01,31.93,21.62,21.75,4508.6,4625.2,70,70.01,0.008
4,Grade_C_Heavy,Grade_B_Medium,33,795.55,4.33,3.922,3.935,3.728,3.686,31.68,31.93,21.67,21.75,4530.2,4625.2,70,69.29,-0.71
4,Grade_C_Heavy,Grade_B_Medium,34,795.33,4.33,3.894,3.935,3.702,3.686,31.16,31.93,21.63,21.75,4521.4,4625.2,70,69.9,-0.1
4,Grade_C_Heavy,Grade_B_Medium,35,796.95,4.33,3.892,3.935,3.678,3.686,31.29,31.93,21.58,21.75,4503.2,4625.2,70,69.21,-0.793
4,Grade_C_Heavy,Grade_B_Medium,36,796.84,4.33,3.839,3.935,3.688,3.686,31.65,31.93,21.47,21.75,4516.0,4625.2,70,69.27,-0.734
4,Grade_C_Heavy,Grade_B_Medium,37,797.9,4.33,3.85,3.935,3.601,3.686,31.17,31.93,21.5,21.75,4552.6,4625.2,70,68.54,-1.459
4,Grade_C_Heavy,Grade_B_Medium,38,798.96,4.33,3.92,3.935,3.598,3.686,31.47,31.93,21.47,21.75,4556.9,4625.2,70,69.07,-0.927
4,Grade_C_Heavy,Grade_B_Medium,39,796.8,4.33,3.969,3.935,3.546,3.686,31.33,31.93,21.39,21.75,4528.5,4625.2,70,69.64,-0.36
4,Grade_C_Heavy,Grade_B_Medium,40,796.57,4.33,3.983,3.935,3.585,3.686,31.52,31.93,21.44,21.75,4577.6,4625.2,70,69.57,-0.427
4,Grade_C_Heavy,Grade_B_Medium,41,797.15,4.33,4.034,3.935,3.669,3.686,30.99,31.93,21.45,21.75,4616.3,4625.2,70,70.55,0.553
4,Grade_C_Heavy,Grade_B_Medium,42,798.04,4.33,4.012,3.935,3.647,3.686,31.2,31.93,21.46,21.75,4616.2,4625.2,70,70.27,0.272
4,Grade_C_Heavy,Grade_B_Medium,43,797.87,4.33,4.029,3.935,3.825,3.686,30.56,31.93,21.51,21.75,4598.1,4625.2,70,70.75,0.75
4,Grade_C_Heavy,Grade_B_Medium,44,798.58,4.33,4.056,3.935,3.884,3.686,30.78,31.93,21.63,21.75,4542.2,4625.2,70,71.21,1.214
4,Grade_C_Heavy,Grade_B_Medium,45,799.67,4.33,4.095,3.935,3.795,3.686,30.56,31.93,21.65,21.75,4550.1,4625.2,70,70.8,0.801
4,Grade_C_Heavy,Grade_B_Medium,46,801.63,4.33,3.988,3.935,3.845,3.686,30.7,31.93,21.64,21.75,4520.8,4625.2,70,70.41,0.413
4,Grade_C_Heavy,Grade_B_Medium,47,799.38,4.33,4.014,3.935,3.743,3.686,30.85,31.93,21.65,21.75,4560.5,4625.2,70,70.22,0.219
4,Grade_C_Heavy,Grade_B_Medium,48,799.19,4.33,3.979,3.935,3.815,3.686,31.17,31.93,21.62,21.75,4561.0,4625.2,70,69.7,-0.299
4,Grade_C_Heavy,Grade_B_Medium,49,800.31,4.33,3.886,3.935,3.849,3.686,31.3,31.93,21.83,21.75,4540.0,4625.2,70,69.82,-0.176
4,Grade_C_Heavy,Grade_B_Medium,50,803.11,4.33,3.951,3.935,3.795,3.686,31.45,31.93,21.82,21.75,4555.5,4625.2,70,69.86,-0.14
4,Grade_C_Heavy,Grade_B_Medium,51,803.66,4.33,3.87,3.935,3.794,3.686,31.68,31.93,21.8,21.75,4522.1,4625.2,70,70.01,0.013
4,Grade_C_Heavy,Grade_B_Medium,52,804.74,4.33,3.841,3.935,3.769,3.686,31.1,31.93,21.71,21.75,4519.0,4625.2,70,69.89,-0.108
4,Grade_C_Heavy,Grade_B_Medium,53,804.62,4.33,3.885,3.935,3.73,3.686,31.28,31.93,21.7,21.75,4551.4,4625.2,70,69.48,-0.516
4,Grade_C_Heavy,Grade_B_Medium,54,803.39,4.33,3.822,3.935,3.694,3.686,30.85,31.93,21.74,21.75,4547.2,4625.2,70,70.14,0.14
4,Grade_C_Heavy,Grade_B_Medium,55,801.95,4.33,3.845,3.935,3.626,3.686,30.76,31.93,21.75,21.75,4496.9,4625.2,70,69.28,-0.724
4,Grade_C_Heavy,Grade_B_Medium,56,804.88,4.33,3.833,3.935,3.646,3.686,31.29,31.93,21.74,21.75,4495.2,4625.2,70,68.39,-1.612
4,Grade_C_Heavy,Grade_B_Medium,57,806.3,4.33,3.84,3.935,3.589,3.686,31.4,31.93,21.69,21.75,4495.0,4625.2,70,69.33,-0.667
4,Grade_C_Heavy,Grade_B_Medium,58,805.34,4.33,3.904,3.935,3.513,3.686,31.19,31.93,21.85,21.75,4536.2,4625.2,70,69.42,-0.583
4,Grade_C_Heavy,Grade_B_Medium,59,804.86,4.33,3.881,3.935,3.531,3.686,31.28,31.93,21.83,21.75,4544.3,4625.2,70,69.25,-0.746
5,Grade_D_Specialty,Grade_C_Heavy,0,700.41,9.96,3.497,3.455,2.406,2.594,39.49,38.9,11.39,11.65,2979.4,3037.4,120,120.41,0.408
5,Grade_D_Specialty,Grade_C_Heavy,1,703.22,9.96,3.523,3.455,2.524,2.594,40.34,38.9,11.33,11.65,2987.0,3037.4,120,120.5,0.497
5,Grade_D_Specialty,Grade_C_Heavy,2,703.79,9.96,3.484,3.455,2.466,2.594,39.78,38.9,11.35,11.65,2961.6,3037.4,120,120.82,0.815
5,Grade_D_Specialty,Grade_C_Heavy,3,704.18,9.96,3.621,3.455,2.449,2.594,39.72,38.9,11.28,11.65,3011.8,3037.4,120,121.56,1.563
5,Grade_D_Specialty,Grade_C_Heavy,4,706.03,9.96,3.533,3.455,2.473,2.594,39.19,38.9,11.43,11.65,3034.6,3037.4,120,120.86,0.857
5,Grade_D_Specialty,Grade_C_Heavy,5,704.6,9.96,3.475,3.455,2.524,2.594,39.64,38.9,11.54,11.65,2995.1,3037.4,120,120.65,0.649
5,Grade_D_Specialty,Grade_C_Heavy,6,707.31,9.96,3.389,3.455,2.529,2.594,39.68,38.9,11.53,11.65,2953.0,3037.4,120,119.93,-0.073
5,Grade_D_Specialty,Grade_C_Heavy,7,708.41,9.96,3.39,3.455,2.501,2.594,39.42,38.9,11.54,11.65,2972.5,3037.4,120,119.89,-0.108
5,Grade_D_Specialty,Grade_C_Heavy,8,709.41,9.96,3.402,3.455,2.393,2.594,39.56,38.9,11.55,11.65,2980.0,3037.4,120,120.21,0.209
5,Grade_D_Specialty,Grade_C_Heavy,9,708.56,9.96,3.31,3.455,2.425,2.594,39.49,38.9,11.57,11.65,2974.2,3037.4,120,119.7,-0.3
5,Grade_D_Specialty,Grade_C_Heavy,10,711.18,9.96,3.351,3.455,2.423,2.594,38.59,38.9,11.64,11.65,3011.0,3037.4,120,119.9,-0.096
5,Grade_D_Specialty,Grade_C_Heavy,11,711.62,9.96,3.398,3.455,2.489,2.594,39.24,38.9,11.57,11.65,3008.0,3037.4,120,120.24,0.236
5,Grade_D_Specialty,Grade_C_Heavy,12,713.18,9.96,3.349,3.455,2.522,2.594,39.44,38.9,11.59,11.65,3016.4,3037.4,120,119.72,-0.282
5,Grade_D_Specialty,Grade_C_Heavy,13,716.45,9.96,3.316,3.455,2.492,2.594,39.39,38.9,11.67,11.65,2981.1,3037.4,120,119.06,-0.938
5,Grade_D_Specialty,Grade_C_Heavy,14,715.5,9.96,3.334,3.455,2.433,2.594,39.19,38.9,11.72,11.65,2970.7,3037.4,120,119.54,-0.459
5,Grade_D_Specialty,Grade_C_Heavy,15,716.63,9.96,3.383,3.455,2.475,2.594,38.88,38.9,11.7,11.65,3003.4,3037.4,120,119.92,-0.081
5,Grade_D_Specialty,Grade_C_Heavy,16,716.45,9.96,3.424,3.455,2.419,2.594,39.45,38.9,11.77,11.65,3014.1,3037.4,120,119.96,-0.036
5,Grade_D_Specialty,Grade_C_Heavy,17,717.69,9.96,3.462,3.455,2.411,2.594,39.49,38.9,11.83,11.65,3002.4,3037.4,120,119.81,-0.188
5,Grade_D_Specialty,Grade_C_Heavy,18,717.75,9.96,3.408,3.455,2.316,2.594,39.72,38.9,11.96,11.65,3041.5,3037.4,120,119.15,-0.849
5,Grade_D_Specialty,Grade_C_Heavy,19,720.12,9.96,3.484,3.455,2.311,2.594,39.68,38.9,11.77,11.65,3047.7,3037.4,120,119.66,-0.337
5,Grade_D_Specialty,Grade_C_Heavy,20,721.85,9.96,3.403,3.455,2.366,2.594,40.01,38.9,11.69,11.65,3018.3,3037.4,120,118.93,-1.074
5,Grade_D_Specialty,Grade_C_Heavy,21,723.02,9.96,3.38,3.455,2.291,2.594,40.08,38.9,11.65,11.65,2993.3,3037.4,120,119.19,-0.807
5,Grade_D_Specialty,Grade_C_Heavy,22,725.8,9.96,3.419,3.455,2.308,2.594,40.21,38.9,11.56,11.65,2998.5,3037.4,120,119.63,-0.366
5,Grade_D_Specialty,Grade_C_Heavy,23,726.73,9.96,3.445,3.455,2.284,2.594,40.28,38.9,11.61,11.65,2929.5,3037.4,120,119.92,-0.08
5,Grade_D_Specialty,Grade_C_Heavy,24,724.57,9.96,3.415,3.455,2.37,2.594,40.02,38.9,11.5,11.65,2912.9,3037.4,120,119.8,-0.201
5,Grade_D_Specialty,Grade_C_Heavy,25,723.76,9.96,3.477,3.455,2.385,2.594,39.43,38.9,11.47,11.65,2899.9,3037.4,120,119.98,-0.023
5,Grade_D_Specialty,Grade_C_Heavy,26,726.13,9.96,3.388,3.455,2.377,2.594,39.03,38.9,11.59,11.65,2879.9,3037.4,120,119.77,-0.233
5,Grade_D_Specialty,Grade_C_Heavy,27,727.58,9.96,3.338,3.455,2.354,2.594,38.7,38.9,11.49,11.65,2898.0,3037.4,120,118.52,-1.478
5,Grade_D_Specialty,Grade_C_Heavy,28,726.46,9.96,3.333,3.455,2.265,2.594,38.41,38.9,11.44,11.65,2890.2,3037.4,120,119.44,-0.555
5,Grade_D_Specialty,Grade_C_Heavy,29,728.02,9.96,3.36,3.455,2.185,2.594,38.2,38.9,11.47,11.65,2879.3,3037.4,120,119.02,-0.983
5,Grade_D_Specialty,Grade_C_Heavy,30,728.07,9.96,3.357,3.455,2.182,2.594,38.34,38.9,11.44,11.65,2888.3,3037.4,120,118.61,-1.388
5,Grade_D_Specialty,Grade_C_Heavy,31,728.69,9.96,3.393,3.455,2.229,2.594,38.36,38.9,11.43,11.65,2923.1,3037.4,120,118.92,-1.083
5,Grade_D_Specialty,Grade_C_Heavy,32,729.81,9.96,3.406,3.455,2.36,2.594,37.88,38.9,11.51,11.65,2887.2,3037.4,120,119.25,-0.754
5,Grade_D_Specialty,Grade_C_Heavy,33,733.2,9.96,3.436,3.455,2.389,2.594,37.75,38.9,11.53,11.65,2895.9,3037.4,120,119.09,-0.914
5,Grade_D_Specialty,Grade_C_Heavy,34,734.34,9.96,3.448,3.455,2.36,2.594,37.55,38.9,11.43,11.65,2919.9,3037.4,120,119.59,-0.412
5,Grade_D_Specialty,Grade_C_Heavy,35,736.11,9.96,3.497,3.455,2.384,2.594,37.84,38.9,11.48,11.65,2929.3,3037.4,120,119.5,-0.501
5,Grade_D_Specialty,Grade_C_Heavy,36,740.27,9.96,3.469,3.455,2.361,2.594,38.12,38.9,11.51,11.65,2905.0,3037.4,120,119.87,-0.13
5,Grade_D_Specialty,Grade_C_Heavy,37,741.65,9.96,3.412,3.455,2.451,2.594,38.45,38.9,11.43,11.65,2962.7,3037.4,120,119.72,-0.282
5,Grade_D_Specialty,Grade_C_Heavy,38,743.13,9.96,3.497,3.455,2.472,2.594,38.48,38.9,11.4,11.65,2984.7,3037.4,120,120.11,0.109
5,Grade_D_Specialty,Grade_C_Heavy,39,744.64,9.96,3.452,3.455,2.489,2.594,38.49,38.9,11.32,11.65,2953.2,3037.4,120,119.89,-0.114
5,Grade_D_Specialty,Grade_C_Heavy,40,743.01,9.96,3.463,3.455,2.469,2.594,39.06,38.9,11.31,11.65,2978.1,3037.4,120,119.63,-0.367
5,Grade_D_Specialty,Grade_C_Heavy,41,744.64,9.96,3.499,3.455,2.451,2.594,39.44,38.9,11.26,11.65,2991.4,3037.4,120,120.26,0.262
5,Grade_D_Specialty,Grade_C_Heavy,42,746.93,9.96,3.589,3.455,2.417,2.594,38.83,38.9,11.22,11.65,3012.5,3037.4,120,120.48,0.483
5,Grade_D_Specialty,Grade_C_Heavy,43,748.54,9.96,3.517,3.455,2.477,2.594,38.35,38.9,11.36,11.65,3086.4,3037.4,120,120.36,0.361
5,Grade_D_Specialty,Grade_C_Heavy,44,750.74,9.96,3.485,3.455,2.378,2.594,38.16,38.9,11.3,11.65,3045.3,3037.4,120,120.43,0.426
5,Grade_D_Specialty,Grade_C_Heavy,45,752.56,9.96,3.5,3.455,2.376,2.594,38.17,38.9,11.41,11.65,3043.7,3037.4,120,120.08,0.079
5,Grade_D_Specialty,Grade_C_Heavy,46,753.82,9.96,3.478,3.455,2.309,2.594,37.45,38.9,11.41,11.65,3044.5,3037.4,120,119.21,-0.793
5,Grade_D_Specialty,Grade_C_Heavy,47,755.27,9.96,3.478,3.455,2.203,2.594,37.23,38.9,11.47,11.65,3053.5,3037.4,120,119.1,-0.904
5,Grade_D_Specialty,Grade_C_Heavy,48,756.95,9.96,3.526,3.455,2.281,2.594,37.36,38.9,11.45,11.65,3036.1,3037.4,120,119.97,-0.033
5,Grade_D_Specialty,Grade_C_Heavy,49,758.68,9.96,3.549,3.455,2.314,2.594,37.84,38.9,11.48,11.65,3055.9,3037.4,120,120.32,0.324
5,Grade_D_Specialty,Grade_C_Heavy,50,759.21,9.96,3.447,3.455,2.429,2.594,38.05,38.9,11.36,11.65,3036.2,3037.4,120,119.97,-0.034
5,Grade_D_Specialty,Grade_C_Heavy,51,760.37,9.96,3.422,3.455,2.526,2.594,37.71,38.9,11.32,11.65,3041.6,3037.4,120,119.87,-0.129
5,Grade_D_Specialty,Grade_C_Heavy,52,762.46,9.96,3.472,3.455,2.543,2.594,38.03,38.9,11.34,11.65,3042.7,3037.4,120,120.03,0.034
5,Grade_D_Specialty,Grade_C_Heavy,53,764.21,9.96,3.508,3.455,2.581,2.594,38.13,38.9,11.3,11.65,3043.9,3037.4,120,120.21,0.212
5,Grade_D_Specialty,Grade_C_Heavy,54,765.94,9.96,3.612,3.455,2.55,2.594,38.38,38.9,11.42,11.65,3045.7,3037.4,120,121.48,1.48
5,Grade_D_Specialty,Grade_C_Heavy,55,766.98,9.96,3.61,3.455,2.506,2.594,38.29,38.9,11.47,11.65,3066.0,3037.4,120,120.73,0.733
5,Grade_D_Specialty,Grade_C_Heavy,56,769.98,9.96,3.586,3.455,2.493,2.594,39.43,38.9,11.52,11.65,3045.1,3037.4,120,120.25,0.249
5,Grade_D_Specialty,Grade_C_Heavy,57,770.34,9.96,3.617,3.455,2.479,2.594,39.43,38.9,11.52,11.65,3062.7,3037.4,120,120.35,0.35
5,Grade_D_Specialty,Grade_C_Heavy,58,770.55,9.96,3.609,3.455,2.525,2.594,39.51,38.9,11.47,11.65,3077.1,3037.4,120,120.45,0.449
5,Grade_D_Specialty,Grade_C_Heavy,59,771.42,9.96,3.543,3.455,2.608,2.594,39.7,38.9,11.54,11.65,3104.3,3037.4,120,121.6,1.603
6,Grade_B_Medium,Grade_C_Heavy,0,965.46,23.79,3.259,3.241,3.22,3.243,28.86,28.57,13.85,13.83,3138.7,3165.2,120,121.98,1.98
6,Grade_B_Medium,Grade_C_Heavy,1,968.47,23.79,3.357,3.241,3.255,3.243,29.12,28.57,13.77,13.83,3116.4,3165.2,120,122.38,2.377
6,Grade_B_Medium,Grade_C_Heavy,2,972.25,23.79,3.251,3.241,3.243,3.243,29.07,28.57,13.76,13.83,3100.9,3165.2,120,121.54,1.536
6,Grade_B_Medium,Grade_C_Heavy,3,975.6,23.79,3.254,3.241,3.279,3.243,29.45,28.57,13.74,13.83,3095.9,3165.2,120,121.85,1.854
6,Grade_B_Medium,Grade_C_Heavy,4,979.91,23.79,3.231,3.241,3.324,3.243,29.76,28.57,13.86,13.83,3147.3,3165.2,120,121.41,1.405
6,Grade_B_Medium,Grade_C_Heavy,5,983.49,23.79,3.232,3.241,3.311,3.243,29.38,28.57,13.73,13.83,3151.4,3165.2,120,121.33,1.325
6,Grade_B_Medium,Grade_C_Heavy,6,987.16,23.79,3.194,3.241,3.24,3.243,29.39,28.57,13.76,13.83,3167.3,3165.2,120,122.02,2.025
6,Grade_B_Medium,Grade_C_Heavy,7,991.07,23.79,3.224,3.241,3.176,3.243,28.8,28.57,13.89,13.83,3144.0,3165.2,120,120.79,0.788
6,Grade_B_Medium,Grade_C_Heavy,8,994.59,23.79,3.221,3.241,3.127,3.243,28.65,28.57,13.98,13.83,3125.9,3165.2,120,120.47,0.466
6,Grade_B_Medium,Grade_C_Heavy,9,999.29,23.79,3.248,3.241,3.099,3.243,28.01,28.57,13.91,13.83,3128.5,3165.2,120,121.34,1.344
6,Grade_B_Medium,Grade_C_Heavy,10,1001.61,23.79,3.243,3.241,3.151,3.243,27.11,28.57,13.98,13.83,3102.6,3165.2,120,120.96,0.965
6,Grade_B_Medium,Grade_C_Heavy,11,1005.48,23.79,3.297,3.241,3.191,3.243,26.31,28.57,13.9,13.83,3112.3,3165.2,120,121.01,1.011
6,Grade_B_Medium,Grade_C_Heavy,12,1009.62,23.79,3.33,3.241,3.232,3.243,26.45,28.57,13.75,13.83,3106.2,3165.2,120,121.36,1.356
6,Grade_B_Medium,Grade_C_Heavy,13,1011.88,23.79,3.35,3.241,3.287,3.243,26.71,28.57,13.51,13.83,3080.2,3165.2,120,121.93,1.927
6,Grade_B_Medium,Grade_C_Heavy,14,1014.79,23.79,3.238,3.241,3.358,3.243,26.9,28.57,13.63,13.83,3095.6,3165.2,120,121.03,1.033
6,Grade_B_Medium,Grade_C_Heavy,15,1018.8,23.79,3.273,3.241,3.485,3.243,27.46,28.57,13.52,13.83,3113.7,3165.2,120,121.63,1.634
6,Grade_B_Medium,Grade_C_Heavy,16,1023.81,23.79,3.248,3.241,3.536,3.243,27.94,28.57,13.76,13.83,3100.1,3165.2,120,120.98,0.984
6,Grade_B_Medium,Grade_C_Heavy,17,1027.01,23.79,3.223,3.241,3.459,3.243,26.9,28.57,13.73,13.83,3115.8,3165.2,120,120.7,0.703
6,Grade_B_Medium,Grade_C_Heavy,18,1032.9,23.79,3.225,3.241,3.519,3.243,27.17,28.57,13.81,13.83,3127.8,3165.2,120,121.46,1.464
6,Grade_B_Medium,Grade_C_Heavy,19,1036.54,23.79,3.252,3.241,3.519,3.243,27.2,28.57,13.84,13.83,3187.4,3165.2,120,121.1,1.104
